timestamp,asset,timeframe,open,high,low,close,volume
2025-09-03T21:00:00+00:00,BTC/USDT,1h,112211.30000000,112250.00000000,111759.50000000,111989.67000000,182.28806000
2025-09-03T22:00:00+00:00,BTC/USDT,1h,111989.68000000,112150.00000000,111839.86000000,111947.48000000,177.73464000
2025-09-03T23:00:00+00:00,BTC/USDT,1h,111947.47000000,111980.00000000,111613.98000000,111705.71000000,359.07217000
2025-09-04T00:00:00+00:00,BTC/USDT,1h,111705.72000000,112180.00000000,111619.86000000,112065.61000000,343.42623000
2025-09-04T01:00:00+00:00,BTC/USDT,1h,112065.60000000,112080.00000000,111641.63000000,111947.48000000,251.77157000
2025-09-04T02:00:00+00:00,BTC/USDT,1h,111947.48000000,111980.01000000,111406.79000000,111450.15000000,359.69532000
2025-09-04T03:00:00+00:00,BTC/USDT,1h,111450.16000000,111728.57000000,111136.00000000,111148.97000000,529.86591000
2025-09-04T04:00:00+00:00,BTC/USDT,1h,111148.97000000,111318.84000000,110917.45000000,110917.45000000,332.73027000
2025-09-04T05:00:00+00:00,BTC/USDT,1h,110917.46000000,110922.40000000,110569.36000000,110653.07000000,1163.68375000
2025-09-04T06:00:00+00:00,BTC/USDT,1h,110653.08000000,110729.00000000,110279.68000000,110393.95000000,439.75314000
2025-09-04T07:00:00+00:00,BTC/USDT,1h,110393.95000000,110642.19000000,110343.72000000,110463.36000000,357.56088000
2025-09-04T08:00:00+00:00,BTC/USDT,1h,110463.36000000,110858.60000000,110415.72000000,110640.97000000,335.90557000
2025-09-04T09:00:00+00:00,BTC/USDT,1h,110640.96000000,110856.63000000,110640.96000000,110815.04000000,215.23378000
2025-09-04T10:00:00+00:00,BTC/USDT,1h,110815.05000000,111154.93000000,110628.85000000,110628.86000000,318.57504000
2025-09-04T11:00:00+00:00,BTC/USDT,1h,110628.86000000,111054.69000000,110546.48000000,110810.00000000,381.28687000
2025-09-04T12:00:00+00:00,BTC/USDT,1h,110810.00000000,111123.99000000,110532.73000000,110933.94000000,432.19177000
2025-09-04T13:00:00+00:00,BTC/USDT,1h,110933.94000000,110970.00000000,110217.13000000,110464.00000000,602.35130000
2025-09-04T14:00:00+00:00,BTC/USDT,1h,110463.99000000,110523.98000000,109705.48000000,109842.01000000,1107.22942000
2025-09-04T15:00:00+00:00,BTC/USDT,1h,109842.01000000,109862.94000000,109329.12000000,109510.31000000,916.17813000
2025-09-04T16:00:00+00:00,BTC/USDT,1h,109510.32000000,109688.00000000,109363.26000000,109438.34000000,640.73994000
2025-09-04T17:00:00+00:00,BTC/USDT,1h,109438.35000000,109914.01000000,109428.98000000,109786.48000000,495.50168000
2025-09-04T18:00:00+00:00,BTC/USDT,1h,109786.48000000,110218.39000000,109699.15000000,109977.00000000,620.57193000
2025-09-04T19:00:00+00:00,BTC/USDT,1h,109977.00000000,110113.19000000,109713.31000000,109799.99000000,367.82140000
2025-09-04T20:00:00+00:00,BTC/USDT,1h,109800.00000000,110409.46000000,109755.59000000,110408.02000000,396.63364000
2025-09-04T21:00:00+00:00,BTC/USDT,1h,110408.01000000,110545.44000000,110328.96000000,110500.00000000,176.70046000
2025-09-04T22:00:00+00:00,BTC/USDT,1h,110500.01000000,111588.66000000,110484.95000000,111490.73000000,669.83836000
2025-09-04T23:00:00+00:00,BTC/USDT,1h,111490.74000000,111765.31000000,110605.72000000,110730.87000000,747.88900000
2025-09-05T00:00:00+00:00,BTC/USDT,1h,110730.87000000,110929.30000000,110435.75000000,110451.62000000,457.22173000
2025-09-05T01:00:00+00:00,BTC/USDT,1h,110451.63000000,111136.00000000,110451.63000000,111121.51000000,336.74632000
2025-09-05T02:00:00+00:00,BTC/USDT,1h,111121.51000000,111482.09000000,111040.79000000,111340.65000000,606.85268000
2025-09-05T03:00:00+00:00,BTC/USDT,1h,111340.64000000,111340.65000000,111096.67000000,111311.77000000,264.75507000
2025-09-05T04:00:00+00:00,BTC/USDT,1h,111311.78000000,111468.20000000,111144.51000000,111445.00000000,785.66095000
2025-09-05T05:00:00+00:00,BTC/USDT,1h,111445.00000000,111710.49000000,111407.57000000,111574.50000000,365.92368000
2025-09-05T06:00:00+00:00,BTC/USDT,1h,111574.51000000,111914.53000000,111501.94000000,111911.99000000,435.99084000
2025-09-05T07:00:00+00:00,BTC/USDT,1h,111912.00000000,112999.00000000,111883.49000000,112954.32000000,1893.59984000
2025-09-05T08:00:00+00:00,BTC/USDT,1h,112954.32000000,112985.00000000,112605.37000000,112618.51000000,612.54610000
2025-09-05T09:00:00+00:00,BTC/USDT,1h,112618.51000000,112619.98000000,112131.02000000,112303.87000000,672.38321000
2025-09-05T10:00:00+00:00,BTC/USDT,1h,112303.87000000,112571.90000000,112191.40000000,112256.36000000,401.39645000
2025-09-05T11:00:00+00:00,BTC/USDT,1h,112256.36000000,112439.36000000,112138.15000000,112354.00000000,270.50308000
2025-09-05T12:00:00+00:00,BTC/USDT,1h,112354.00000000,113384.62000000,112040.00000000,113214.78000000,2902.04978000
2025-09-05T13:00:00+00:00,BTC/USDT,1h,113214.78000000,113310.01000000,112706.71000000,113084.16000000,2093.90932000
2025-09-05T14:00:00+00:00,BTC/USDT,1h,113084.16000000,113084.16000000,110487.65000000,110569.99000000,3593.87866000
2025-09-05T15:00:00+00:00,BTC/USDT,1h,110569.99000000,111017.80000000,110286.91000000,110716.82000000,1216.05211000
2025-09-05T16:00:00+00:00,BTC/USDT,1h,110716.82000000,110929.30000000,110537.99000000,110815.40000000,450.76892000
2025-09-05T17:00:00+00:00,BTC/USDT,1h,110815.40000000,110815.40000000,110206.96000000,110608.18000000,561.64147000
2025-09-05T18:00:00+00:00,BTC/USDT,1h,110608.19000000,111285.35000000,110569.43000000,111198.78000000,518.32708000
2025-09-05T19:00:00+00:00,BTC/USDT,1h,111198.77000000,111627.51000000,111125.80000000,111614.54000000,636.35672000
2025-09-05T20:00:00+00:00,BTC/USDT,1h,111614.54000000,111679.79000000,111299.98000000,111630.30000000,588.97794000
2025-09-05T21:00:00+00:00,BTC/USDT,1h,111630.31000000,111700.00000000,110375.60000000,110605.01000000,1465.95586000
2025-09-05T22:00:00+00:00,BTC/USDT,1h,110605.01000000,110917.46000000,110500.00000000,110800.00000000,278.07558000
2025-09-05T23:00:00+00:00,BTC/USDT,1h,110800.01000000,110859.49000000,110594.79000000,110659.99000000,177.83549000
2025-09-06T00:00:00+00:00,BTC/USDT,1h,110660.00000000,110833.32000000,110552.56000000,110779.70000000,235.00101000
2025-09-06T01:00:00+00:00,BTC/USDT,1h,110779.70000000,110917.46000000,110744.08000000,110867.70000000,186.31454000
2025-09-06T02:00:00+00:00,BTC/USDT,1h,110867.71000000,111216.25000000,110733.11000000,111216.15000000,184.10167000
2025-09-06T03:00:00+00:00,BTC/USDT,1h,111216.14000000,111307.70000000,111000.12000000,111082.22000000,194.76496000
2025-09-06T04:00:00+00:00,BTC/USDT,1h,111082.23000000,111082.23000000,110783.70000000,110876.12000000,353.63220000
2025-09-06T05:00:00+00:00,BTC/USDT,1h,110876.12000000,110876.13000000,110687.69000000,110714.00000000,151.66886000
2025-09-06T06:00:00+00:00,BTC/USDT,1h,110714.00000000,110817.11000000,110714.00000000,110752.83000000,96.24087000
2025-09-06T07:00:00+00:00,BTC/USDT,1h,110752.84000000,110829.15000000,110750.64000000,110825.60000000,86.44213000
2025-09-06T08:00:00+00:00,BTC/USDT,1h,110825.59000000,110968.00000000,110774.46000000,110952.76000000,91.10955000
2025-09-06T09:00:00+00:00,BTC/USDT,1h,110952.77000000,110952.77000000,110693.86000000,110695.06000000,193.74674000
2025-09-06T10:00:00+00:00,BTC/USDT,1h,110695.06000000,110804.62000000,110677.30000000,110773.62000000,157.49749000
2025-09-06T11:00:00+00:00,BTC/USDT,1h,110773.62000000,110868.80000000,110675.58000000,110781.02000000,179.54833000
2025-09-06T12:00:00+00:00,BTC/USDT,1h,110781.03000000,110898.70000000,110753.97000000,110832.58000000,158.76991000
2025-09-06T13:00:00+00:00,BTC/USDT,1h,110832.59000000,110947.91000000,110822.00000000,110936.82000000,154.65819000
2025-09-06T14:00:00+00:00,BTC/USDT,1h,110936.82000000,110999.83000000,110781.96000000,110807.77000000,144.71630000
2025-09-06T15:00:00+00:00,BTC/USDT,1h,110807.78000000,110840.00000000,110358.11000000,110384.15000000,427.86502000
2025-09-06T16:00:00+00:00,BTC/USDT,1h,110384.16000000,110402.00000000,109977.00000000,110267.99000000,876.95944000
2025-09-06T17:00:00+00:00,BTC/USDT,1h,110267.99000000,110275.50000000,110000.00000000,110157.41000000,202.20870000
2025-09-06T18:00:00+00:00,BTC/USDT,1h,110157.41000000,110285.65000000,110056.29000000,110228.00000000,160.96245000
2025-09-06T19:00:00+00:00,BTC/USDT,1h,110228.01000000,110260.00000000,110000.00000000,110038.41000000,151.53000000
2025-09-06T20:00:00+00:00,BTC/USDT,1h,110038.42000000,110167.01000000,110034.44000000,110167.00000000,140.09020000
2025-09-06T21:00:00+00:00,BTC/USDT,1h,110167.01000000,110215.03000000,110093.14000000,110201.00000000,168.43512000
2025-09-06T22:00:00+00:00,BTC/USDT,1h,110200.99000000,110238.12000000,110074.95000000,110170.55000000,159.17265000
2025-09-06T23:00:00+00:00,BTC/USDT,1h,110170.54000000,110282.82000000,110113.96000000,110187.97000000,144.86264000
2025-09-07T00:00:00+00:00,BTC/USDT,1h,110187.98000000,110367.37000000,110180.00000000,110356.75000000,274.12078000
2025-09-07T01:00:00+00:00,BTC/USDT,1h,110356.74000000,110587.86000000,110332.81000000,110546.66000000,251.76683000
2025-09-07T02:00:00+00:00,BTC/USDT,1h,110546.66000000,110692.52000000,110444.43000000,110666.24000000,231.20078000
2025-09-07T03:00:00+00:00,BTC/USDT,1h,110666.24000000,110733.12000000,110596.71000000,110629.15000000,191.54953000
2025-09-07T04:00:00+00:00,BTC/USDT,1h,110629.15000000,110638.00000000,110489.96000000,110557.76000000,140.43398000
2025-09-07T05:00:00+00:00,BTC/USDT,1h,110557.77000000,110699.00000000,110557.76000000,110649.44000000,163.57402000
2025-09-07T06:00:00+00:00,BTC/USDT,1h,110649.45000000,110665.35000000,110472.33000000,110504.15000000,195.71662000
2025-09-07T07:00:00+00:00,BTC/USDT,1h,110504.14000000,110911.42000000,110463.10000000,110753.42000000,373.02249000
2025-09-07T08:00:00+00:00,BTC/USDT,1h,110753.41000000,111377.19000000,110720.01000000,111071.25000000,524.25884000
2025-09-07T09:00:00+00:00,BTC/USDT,1h,111071.25000000,111248.20000000,110876.88000000,111115.98000000,305.63775000
2025-09-07T10:00:00+00:00,BTC/USDT,1h,111115.99000000,111237.97000000,111041.87000000,111225.02000000,152.81384000
2025-09-07T11:00:00+00:00,BTC/USDT,1h,111225.03000000,111292.13000000,111189.75000000,111292.13000000,231.70263000
2025-09-07T12:00:00+00:00,BTC/USDT,1h,111292.12000000,111292.13000000,111073.17000000,111115.92000000,171.89870000
2025-09-07T13:00:00+00:00,BTC/USDT,1h,111115.92000000,111231.60000000,111042.60000000,111214.62000000,159.77105000
2025-09-07T14:00:00+00:00,BTC/USDT,1h,111214.63000000,111412.00000000,111059.57000000,111145.59000000,337.64277000
2025-09-07T15:00:00+00:00,BTC/USDT,1h,111145.59000000,111373.43000000,111120.56000000,111329.99000000,168.21133000
2025-09-07T16:00:00+00:00,BTC/USDT,1h,111329.99000000,111371.35000000,111152.15000000,111202.02000000,223.90897000
2025-09-07T17:00:00+00:00,BTC/USDT,1h,111202.02000000,111237.86000000,110888.07000000,110962.83000000,326.82203000
2025-09-07T18:00:00+00:00,BTC/USDT,1h,110962.84000000,111063.00000000,110861.20000000,111053.76000000,219.80123000
2025-09-07T19:00:00+00:00,BTC/USDT,1h,111053.77000000,111293.99000000,111049.05000000,111259.99000000,169.95303000
2025-09-07T20:00:00+00:00,BTC/USDT,1h,111259.99000000,111371.26000000,111147.25000000,111330.30000000,178.99404000
2025-09-07T21:00:00+00:00,BTC/USDT,1h,111330.31000000,111330.31000000,111050.14000000,111050.14000000,82.99122000
2025-09-07T22:00:00+00:00,BTC/USDT,1h,111050.14000000,111364.40000000,111001.45000000,111250.01000000,270.95197000
2025-09-07T23:00:00+00:00,BTC/USDT,1h,111250.01000000,111600.00000000,111076.92000000,111137.34000000,334.55501000
2025-09-08T00:00:00+00:00,BTC/USDT,1h,111137.35000000,111293.26000000,110733.71000000,110837.96000000,553.54548000
2025-09-08T01:00:00+00:00,BTC/USDT,1h,110837.95000000,110994.58000000,110731.71000000,110890.57000000,352.25138000
2025-09-08T02:00:00+00:00,BTC/USDT,1h,110890.58000000,111372.00000000,110621.78000000,111240.00000000,364.10880000
2025-09-08T03:00:00+00:00,BTC/USDT,1h,111239.99000000,111349.24000000,111026.91000000,111052.11000000,431.56519000
2025-09-08T04:00:00+00:00,BTC/USDT,1h,111052.11000000,111218.49000000,110929.30000000,110979.35000000,318.48361000
2025-09-08T05:00:00+00:00,BTC/USDT,1h,110979.35000000,111061.05000000,110899.69000000,111027.16000000,189.25665000
2025-09-08T06:00:00+00:00,BTC/USDT,1h,111027.15000000,111197.86000000,110917.45000000,111113.26000000,156.58167000
2025-09-08T07:00:00+00:00,BTC/USDT,1h,111113.26000000,111609.04000000,111113.25000000,111280.39000000,665.80320000
2025-09-08T08:00:00+00:00,BTC/USDT,1h,111280.40000000,111910.48000000,111252.90000000,111684.25000000,867.09200000
2025-09-08T09:00:00+00:00,BTC/USDT,1h,111684.26000000,112095.00000000,111591.06000000,112094.99000000,695.25367000
2025-09-08T10:00:00+00:00,BTC/USDT,1h,112094.99000000,112186.98000000,111920.89000000,112048.00000000,648.82485000
2025-09-08T11:00:00+00:00,BTC/USDT,1h,112048.00000000,112121.59000000,111754.31000000,112052.43000000,512.51734000
2025-09-08T12:00:00+00:00,BTC/USDT,1h,112052.43000000,112153.90000000,111934.24000000,112034.51000000,293.01193000
2025-09-08T13:00:00+00:00,BTC/USDT,1h,112034.50000000,112370.30000000,111877.64000000,111906.55000000,1120.28751000
2025-09-08T14:00:00+00:00,BTC/USDT,1h,111906.56000000,112779.50000000,111888.00000000,112645.05000000,989.95574000
2025-09-08T15:00:00+00:00,BTC/USDT,1h,112645.06000000,112924.37000000,112526.61000000,112631.75000000,614.96830000
2025-09-08T16:00:00+00:00,BTC/USDT,1h,112631.74000000,112670.06000000,112293.18000000,112398.00000000,493.93324000
2025-09-08T17:00:00+00:00,BTC/USDT,1h,112398.01000000,112531.60000000,112075.20000000,112214.40000000,461.27895000
2025-09-08T18:00:00+00:00,BTC/USDT,1h,112214.41000000,112515.59000000,112184.97000000,112477.01000000,296.32443000
2025-09-08T19:00:00+00:00,BTC/USDT,1h,112477.01000000,112477.01000000,111978.67000000,112097.31000000,430.27796000
2025-09-08T20:00:00+00:00,BTC/USDT,1h,112097.31000000,112153.07000000,111896.00000000,111958.04000000,288.87626000
2025-09-08T21:00:00+00:00,BTC/USDT,1h,111958.04000000,112331.32000000,111930.73000000,112326.45000000,273.54370000
2025-09-08T22:00:00+00:00,BTC/USDT,1h,112326.45000000,112512.71000000,112210.91000000,112236.71000000,274.21823000
2025-09-08T23:00:00+00:00,BTC/USDT,1h,112236.71000000,112305.03000000,111989.00000000,112065.23000000,290.44202000
2025-09-09T00:00:00+00:00,BTC/USDT,1h,112065.23000000,112104.41000000,111459.87000000,111650.03000000,720.48199000
2025-09-09T01:00:00+00:00,BTC/USDT,1h,111650.03000000,111748.54000000,111258.30000000,111364.73000000,520.52157000
2025-09-09T02:00:00+00:00,BTC/USDT,1h,111364.73000000,111442.95000000,111111.00000000,111330.71000000,536.02045000
2025-09-09T03:00:00+00:00,BTC/USDT,1h,111330.72000000,111740.61000000,111234.16000000,111708.00000000,314.74637000
2025-09-09T04:00:00+00:00,BTC/USDT,1h,111708.01000000,112110.99000000,111624.12000000,112024.01000000,548.42419000
2025-09-09T05:00:00+00:00,BTC/USDT,1h,112024.01000000,112248.84000000,111851.52000000,112200.00000000,298.70562000
2025-09-09T06:00:00+00:00,BTC/USDT,1h,112200.01000000,113156.65000000,112151.16000000,113022.61000000,1080.72151000
2025-09-09T07:00:00+00:00,BTC/USDT,1h,113022.62000000,113293.29000000,112753.61000000,112991.11000000,978.74308000
2025-09-09T08:00:00+00:00,BTC/USDT,1h,112991.11000000,113176.51000000,112886.93000000,112992.69000000,524.35168000
2025-09-09T09:00:00+00:00,BTC/USDT,1h,112992.69000000,113057.99000000,112900.00000000,112966.54000000,367.43684000
2025-09-09T10:00:00+00:00,BTC/USDT,1h,112966.54000000,113040.00000000,112635.38000000,112732.62000000,631.93421000
2025-09-09T11:00:00+00:00,BTC/USDT,1h,112732.62000000,112800.00000000,112403.91000000,112433.59000000,325.19749000
2025-09-09T12:00:00+00:00,BTC/USDT,1h,112433.59000000,112824.00000000,112393.40000000,112671.76000000,397.08345000
2025-09-09T13:00:00+00:00,BTC/USDT,1h,112671.76000000,112932.18000000,112470.18000000,112760.58000000,656.61339000
2025-09-09T14:00:00+00:00,BTC/USDT,1h,112760.58000000,112950.00000000,111511.11000000,111767.45000000,1958.50565000
2025-09-09T15:00:00+00:00,BTC/USDT,1h,111767.45000000,111847.23000000,110766.66000000,110880.76000000,1649.92992000
2025-09-09T16:00:00+00:00,BTC/USDT,1h,110880.76000000,111148.17000000,110788.00000000,110975.99000000,808.62492000
2025-09-09T17:00:00+00:00,BTC/USDT,1h,110975.99000000,111193.39000000,110898.28000000,111025.44000000,539.75817000
2025-09-09T18:00:00+00:00,BTC/USDT,1h,111025.43000000,111298.16000000,110900.02000000,111131.92000000,495.62040000
2025-09-09T19:00:00+00:00,BTC/USDT,1h,111131.92000000,111388.04000000,111124.17000000,111301.53000000,277.49178000
2025-09-09T20:00:00+00:00,BTC/USDT,1h,111301.53000000,111530.16000000,111090.07000000,111530.16000000,761.02989000
2025-09-09T21:00:00+00:00,BTC/USDT,1h,111530.15000000,111745.69000000,111270.75000000,111299.61000000,463.86358000
2025-09-09T22:00:00+00:00,BTC/USDT,1h,111299.61000000,111630.31000000,111266.11000000,111556.16000000,207.57487000
2025-09-09T23:00:00+00:00,BTC/USDT,1h,111556.15000000,111583.81000000,111362.94000000,111546.39000000,315.90146000
2025-09-10T00:00:00+00:00,BTC/USDT,1h,111546.38000000,111572.57000000,110942.33000000,111010.46000000,490.88671000
2025-09-10T01:00:00+00:00,BTC/USDT,1h,111010.47000000,111224.53000000,110917.45000000,111005.64000000,419.72999000
2025-09-10T02:00:00+00:00,BTC/USDT,1h,111005.63000000,111551.04000000,111005.63000000,111411.13000000,492.50873000
2025-09-10T03:00:00+00:00,BTC/USDT,1h,111411.13000000,111586.26000000,111372.08000000,111545.88000000,263.91729000
2025-09-10T04:00:00+00:00,BTC/USDT,1h,111545.88000000,111647.38000000,111410.83000000,111520.43000000,304.12835000
2025-09-10T05:00:00+00:00,BTC/USDT,1h,111520.43000000,111729.65000000,111372.42000000,111577.31000000,436.99878000
2025-09-10T06:00:00+00:00,BTC/USDT,1h,111577.31000000,111969.57000000,111396.08000000,111792.33000000,503.80753000
2025-09-10T07:00:00+00:00,BTC/USDT,1h,111792.34000000,112602.35000000,111760.69000000,112553.65000000,1232.32394000
